experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_metrics.csv,metrics CSV,.csv,73694,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_report.md,generated report,.md,24542,,generated report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_runs.csv,summary CSV,.csv,2821,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_summary.csv,summary CSV,.csv,30838,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_variant_metrics.csv,metrics CSV,.csv,9201,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/experiment_report.md,generated report,.md,24542,,generated report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/metrics.csv,metrics CSV,.csv,73694,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_budget_consolidation.png,plot,.png,56397,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_composition_accuracy.png,plot,.png,107242,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_context_confusion.png,plot,.png,68025,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_lesion_sensitivity.png,plot,.png,76682,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_recurrence_ablation.png,plot,.png,71518,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/plots/exp13_1_route_table_accuracy.png,plot,.png,64810,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/progress.jsonl,run log/progress,.jsonl,88081,,run log/progress,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/run_manifest.json,run manifest,.json,8324,,run manifest,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/validation_report.md,validation report,.md,3543,,validation report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/validation_results.json,validation report,.json,4881,,validation report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_ablation_metrics.csv,metrics CSV,.csv,14775,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_budget_consolidation.csv,summary CSV,.csv,7193,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_config.json,run manifest,.json,753,,run manifest,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_context_corruption.csv,summary CSV,.csv,32867,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_freeze_plasticity.csv,summary CSV,.csv,3489,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_lesion_metrics.csv,metrics CSV,.csv,3822,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_metrics.csv,metrics CSV,.csv,293652,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_report.md,generated report,.md,24579,,generated report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_runs.csv,summary CSV,.csv,2821,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_summary.csv,summary CSV,.csv,33770,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_variant_metrics.csv,metrics CSV,.csv,11822,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/experiment_report.md,generated report,.md,24579,,generated report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/metrics.csv,metrics CSV,.csv,293652,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/plots/exp13_1_budget_consolidation.png,plot,.png,52580,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/plots/exp13_1_composition_accuracy.png,plot,.png,95827,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/plots/exp13_1_context_confusion.png,plot,.png,62493,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/plots/exp13_1_lesion_sensitivity.png,plot,.png,79409,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
